unique_id,ds,y,day_of_week,holiday_name,tavgCincinnati,prcpCincinnati,tavgToledo,prcpToledo
ohio_energy,10/17/2021,2010126.05,Sunday,,11.3,0.0,12.7,0.0
ohio_energy,10/18/2021,2219326.9,Monday,,10.9,0.0,12.9,0.0
ohio_energy,10/19/2021,2196736.01,Tuesday,,11.9,0.0,15.0,0.0
ohio_energy,10/20/2021,2208653.6,Wednesday,,12.9,0.0,15.7,2.3
ohio_energy,10/21/2021,2244409.79,Thursday,,14.9,0.2,15.6,5.8
ohio_energy,10/22/2021,2148602.08,Friday,,10.4,2.8,9.0,0.0
ohio_energy,10/23/2021,1947936.31,Saturday,,11.5,0.3,9.2,1.1
ohio_energy,10/24/2021,2075217.32,Sunday,,15.1,6.1,7.7,24.3
ohio_energy,10/25/2021,2139311.67,Monday,,14.8,6.9,10.8,33.4
ohio_energy,10/26/2021,2203578.15,Tuesday,,9.9,0.1,8.9,0.0
ohio_energy,10/27/2021,2310016.24,Wednesday,,6.3,0.0,8.7,0.0
ohio_energy,10/28/2021,2251681.8,Thursday,,10.8,13.8,12.9,1.8
ohio_energy,10/29/2021,2207791.21,Friday,,13.0,12.3,13.6,18.3
ohio_energy,10/30/2021,2056864.75,Saturday,,12.5,9.7,11.5,1.5
ohio_energy,10/31/2021,1968594.27,Sunday,,13.0,0.0,11.5,0.0
ohio_energy,11/1/2021,2275930.9,Monday,,8.7,0.0,6.8,0.0
ohio_energy,11/2/2021,2353654.89,Tuesday,,5.7,0.0,4.4,0.0
ohio_energy,11/3/2021,2567103.44,Wednesday,,2.0,0.0,3.9,0.0
ohio_energy,11/4/2021,2605463.05,Thursday,,2.4,0.0,4.5,0.0
ohio_energy,11/5/2021,2549121.15,Friday,,2.4,0.0,3.8,0.0
ohio_energy,11/6/2021,2322451.82,Saturday,,2.9,0.0,5.4,0.0
ohio_energy,11/7/2021,2137529.18,Sunday,,4.8,0.0,8.6,0.0
ohio_energy,11/8/2021,2341893.19,Monday,,7.7,0.0,12.3,0.0
ohio_energy,11/9/2021,2258868.97,Tuesday,,9.2,0.0,11.4,0.0
ohio_energy,11/10/2021,2193333.06,Wednesday,,11.3,0.0,8.7,0.0
ohio_energy,11/11/2021,2190466.01,Thursday,Veterans Day,10.6,16.9,12.6,4.4
ohio_energy,11/12/2021,2296815.82,Friday,,5.9,2.4,7.2,0.0
ohio_energy,11/13/2021,2326036.33,Saturday,,3.0,0.4,3.7,0.7
ohio_energy,11/14/2021,2491201.22,Sunday,,2.5,4.4,2.6,3.3
ohio_energy,11/15/2021,2520045.47,Monday,,2.8,0.2,2.6,0.2
ohio_energy,11/16/2021,2507917.29,Tuesday,,5.2,0.0,3.6,0.0
ohio_energy,11/17/2021,2266062.9,Wednesday,,15.6,0.0,14.2,2.8
ohio_energy,11/18/2021,2420716.63,Thursday,,7.0,7.5,5.6,2.3
ohio_energy,11/19/2021,2530532.4,Friday,,1.0,0.0,2.2,0.0
ohio_energy,11/20/2021,2349384.14,Saturday,,2.8,0.0,2.6,0.0
ohio_energy,11/21/2021,2303040.16,Sunday,,4.9,10.4,4.8,2.9
ohio_energy,11/22/2021,2549147.91,Monday,,2.2,0.0,0.7,0.0
ohio_energy,11/23/2021,2777843.57,Tuesday,,-1.8,0.0,-0.9,0.0
ohio_energy,11/24/2021,2592374.9,Wednesday,,3.3,0.0,5.2,0.0
ohio_energy,11/25/2021,2252046.73,Thursday,Thanksgiving Day,8.0,7.0,7.4,6.1
ohio_energy,11/26/2021,2362365.27,Friday,,0.4,0.0,-0.2,0.0
ohio_energy,11/27/2021,2299457.86,Saturday,,2.8,0.0,-0.2,2.7
ohio_energy,11/28/2021,2436837.66,Sunday,,3.6,0.0,2.1,0.1
ohio_energy,11/29/2021,2724951.44,Monday,,0.8,0.0,0.6,2.7
ohio_energy,11/30/2021,2482355.32,Tuesday,,4.8,0.0,4.1,1.0
ohio_energy,12/1/2021,2532153.19,Wednesday,,3.2,1.2,4.0,0.3
ohio_energy,12/2/2021,2279017.29,Thursday,,12.5,0.0,9.3,0.0
ohio_energy,12/3/2021,2383087.67,Friday,,6.4,0.0,3.6,1.1
ohio_energy,12/4/2021,2213901.32,Saturday,,4.1,0.0,3.1,0.0
ohio_energy,12/5/2021,2238870.13,Sunday,,6.2,3.4,4.3,19.1
ohio_energy,12/6/2021,2657920.53,Monday,,6.7,22.4,5.4,0.6
ohio_energy,12/7/2021,2862785.48,Tuesday,,-3.1,0.0,-3.7,0.0
ohio_energy,12/8/2021,2838779.7,Wednesday,,-1.4,0.2,-1.7,0.0
ohio_energy,12/9/2021,2828657.27,Thursday,,3.4,0.0,1.3,0.0
ohio_energy,12/10/2021,2381813.78,Friday,,10.0,3.7,7.4,1.3
ohio_energy,12/11/2021,2427777.26,Saturday,,10.4,24.4,9.6,6.3
ohio_energy,12/12/2021,2456036.68,Sunday,,1.6,0.0,3.5,0.0
ohio_energy,12/13/2021,2629867.34,Monday,,1.6,0.0,4.4,0.0
ohio_energy,12/14/2021,2638370.56,Tuesday,,4.3,0.0,3.8,0.0
ohio_energy,12/15/2021,2363210.26,Wednesday,,11.9,0.0,11.6,4.8
ohio_energy,12/16/2021,2361467.57,Thursday,,13.4,6.0,12.7,0.5
ohio_energy,12/17/2021,2533113.49,Friday,,3.2,10.8,2.9,0.0
ohio_energy,12/18/2021,2363829.06,Saturday,,7.0,11.8,2.5,9.4
ohio_energy,12/19/2021,2464762.93,Sunday,,1.7,0.0,0.3,0.0
ohio_energy,12/20/2021,2767940.96,Monday,,-1.1,0.0,1.2,0.0
ohio_energy,12/21/2021,2735343.47,Tuesday,,-0.5,0.0,1.6,0.0
ohio_energy,12/22/2021,2685015.78,Wednesday,,-0.1,0.0,-1.0,0.0
ohio_energy,12/23/2021,2710275.35,Thursday,,2.4,0.0,0.8,0.0
ohio_energy,12/24/2021,2135616.01,Friday,Christmas Day (observed),11.7,0.0,9.0,0.0
ohio_energy,12/25/2021,1905194.01,Saturday,Christmas Day,16.2,11.1,11.5,1.6
ohio_energy,12/26/2021,2125491.69,Sunday,,9.2,0.0,1.5,0.0
ohio_energy,12/27/2021,2218291.89,Monday,,15.2,6.1,4.4,8.0
ohio_energy,12/28/2021,2399192.37,Tuesday,,7.1,15.0,2.4,6.1
ohio_energy,12/29/2021,2339470.25,Wednesday,,8.6,1.7,3.1,0.0
ohio_energy,12/30/2021,2287825.3,Thursday,,7.8,1.7,2.2,0.2
ohio_energy,12/31/2021,2094469.31,Friday,New Year's Day (observed),10.7,0.0,6.5,0.0
ohio_energy,1/1/2022,2056893.09,Saturday,New Year's Day,13.4,31.2,3.8,3.9
ohio_energy,1/2/2022,2571639.95,Sunday,,1.9,5.2,-3.5,4.2
ohio_energy,1/3/2022,2672668.36,Monday,,-2.5,0.0,-4.9,0.0
ohio_energy,1/4/2022,2786681.77,Tuesday,,-0.3,0.0,-0.9,0.0
ohio_energy,1/5/2022,2636123.95,Wednesday,,5.0,0.0,-0.6,0.0
ohio_energy,1/6/2022,3054002.53,Thursday,,-6.9,2.3,-7.7,0.1
ohio_energy,1/7/2022,3188394.65,Friday,,-9.5,0.0,-8.1,0.0
ohio_energy,1/8/2022,2924245.1,Saturday,,-4.1,3.0,-4.5,1.6
ohio_energy,1/9/2022,2629352.48,Sunday,,3.7,20.3,0.9,1.1
ohio_energy,1/10/2022,2993588.58,Monday,,-4.4,0.0,-6.8,0.0
ohio_energy,1/11/2022,3180373.09,Tuesday,,-5.4,0.0,-7.4,0.0
ohio_energy,1/12/2022,2745700.74,Wednesday,,3.3,0.0,2.1,0.5
ohio_energy,1/13/2022,2651453.3,Thursday,,2.6,0.0,1.0,0.0
ohio_energy,1/14/2022,2687437.47,Friday,,1.2,0.0,-1.7,0.0
ohio_energy,1/15/2022,2640538.58,Saturday,,-2.1,0.0,-8.1,0.0
ohio_energy,1/16/2022,2687599.28,Sunday,,-3.4,3.7,-4.9,0.0
ohio_energy,1/17/2022,2911075.78,Monday,Martin Luther King Jr. Day,-2.5,0.8,-2.2,0.0
ohio_energy,1/18/2022,2764294.51,Tuesday,,-0.2,0.0,-0.3,0.0
ohio_energy,1/19/2022,2587247.53,Wednesday,,5.1,0.0,2.2,0.0
ohio_energy,1/20/2022,2981454.57,Thursday,,-4.6,0.0,-6.3,0.0
ohio_energy,1/21/2022,3059542.76,Friday,,-6.7,0.0,-8.2,0.0
ohio_energy,1/22/2022,3069952.12,Saturday,,-7.0,0.0,-6.6,0.0
ohio_energy,1/23/2022,2808551.33,Sunday,,-2.7,0.2,-6.1,3.2
ohio_energy,1/24/2022,3047164.98,Monday,,-2.2,3.9,-7.5,3.7
ohio_energy,1/25/2022,2928542.1,Tuesday,,-3.2,0.0,-8.0,0.0
ohio_energy,1/26/2022,3396576.32,Wednesday,,-10.0,0.0,-14.8,0.0
ohio_energy,1/27/2022,3295486.07,Thursday,,-5.5,0.0,-8.1,0.2
ohio_energy,1/28/2022,3066877.78,Friday,,-3.7,3.6,-7.3,0.1
ohio_energy,1/29/2022,3139277.03,Saturday,,-10.5,0.0,-13.7,0.0
ohio_energy,1/30/2022,2658246.04,Sunday,,-3.2,0.0,-6.6,0.0
ohio_energy,1/31/2022,2903439.33,Monday,,-2.1,0.0,-7.2,0.0
ohio_energy,2/1/2022,2702048.36,Tuesday,,3.6,0.0,1.9,0.3
ohio_energy,2/2/2022,2593911.93,Wednesday,,4.4,21.8,2.2,14.6
ohio_energy,2/3/2022,2912069.76,Thursday,,-1.2,34.7,-5.0,9.0
ohio_energy,2/4/2022,2964311.75,Friday,,-6.0,4.3,-8.1,0.5
ohio_energy,2/5/2022,2850857.63,Saturday,,-7.5,0.0,-10.2,0.3
ohio_energy,2/6/2022,2738811.88,Sunday,,-4.8,0.0,-5.7,0.0
ohio_energy,2/7/2022,2884414.77,Monday,,-2.3,0.0,-2.9,0.0
ohio_energy,2/8/2022,3066265.48,Tuesday,,-2.3,0.0,-4.9,0.0
ohio_energy,2/9/2022,2605705.83,Wednesday,,5.3,0.0,3.3,0.0
ohio_energy,2/10/2022,2628850.03,Thursday,,2.3,0.0,1.1,0.6
ohio_energy,2/11/2022,2646592.55,Friday,,4.6,1.8,2.5,6.3
ohio_energy,2/12/2022,2686127.81,Saturday,,-0.3,0.0,-2.6,0.0
ohio_energy,2/13/2022,2665572.14,Sunday,,-5.7,0.1,-6.3,0.0
ohio_energy,2/14/2022,3010507.78,Monday,,-6.6,0.0,-8.3,0.0
ohio_energy,2/15/2022,2998330.14,Tuesday,,-1.1,0.0,-5.6,0.0
ohio_energy,2/16/2022,2524879.73,Wednesday,,10.1,0.0,7.4,0.0
ohio_energy,2/17/2022,2424761.65,Thursday,,10.9,52.3,4.8,23.1
ohio_energy,2/18/2022,2748398.22,Friday,,-1.5,0.0,-5.4,0.0
ohio_energy,2/19/2022,2605064.36,Saturday,,-1.4,0.0,-5.5,0.0
ohio_energy,2/20/2022,2493562.8,Sunday,,2.9,0.0,0.2,0.0
ohio_energy,2/21/2022,2351721.86,Monday,Washington's Birthday,9.2,0.0,6.3,0.0
ohio_energy,2/22/2022,2342839.0,Tuesday,,14.0,28.8,10.8,5.4
ohio_energy,2/23/2022,2762158.98,Wednesday,,0.3,0.2,-1.4,0.0
ohio_energy,2/24/2022,2765468.56,Thursday,,0.2,10.2,-4.2,1.8
ohio_energy,2/25/2022,2836004.54,Friday,,0.1,5.4,-3.9,1.0
ohio_energy,2/26/2022,2636717.37,Saturday,,-1.0,0.0,-3.9,0.0
ohio_energy,2/27/2022,2490278.83,Sunday,,1.1,0.0,0.5,0.0
ohio_energy,2/28/2022,2657013.32,Monday,,2.7,0.0,0.7,0.0
ohio_energy,3/1/2022,2403376.13,Tuesday,,8.8,0.0,5.2,0.6
ohio_energy,3/2/2022,2279874.31,Wednesday,,11.4,0.0,4.2,1.9
ohio_energy,3/3/2022,2450010.16,Thursday,,6.1,0.0,-1.3,0.0
ohio_energy,3/4/2022,2485477.18,Friday,,4.6,0.0,-0.8,0.0
ohio_energy,3/5/2022,1955456.59,Saturday,,14.4,0.0,10.6,0.0
ohio_energy,3/6/2022,1957174.03,Sunday,,17.7,14.5,14.0,6.6
ohio_energy,3/7/2022,2267481.59,Monday,,10.5,23.2,2.8,14.0
ohio_energy,3/8/2022,2202373.87,Tuesday,,3.4,0.0,1.7,0.0
ohio_energy,3/9/2022,2171847.19,Wednesday,,4.4,1.5,3.4,0.0
ohio_energy,3/10/2022,2241127.73,Thursday,,4.2,0.0,1.7,0.0
ohio_energy,3/11/2022,2216901.77,Friday,,3.1,2.2,-0.2,1.8
ohio_energy,3/12/2022,2382381.26,Saturday,,-4.7,0.4,-5.7,0.0
ohio_energy,3/13/2022,2274620.42,Sunday,,0.7,0.0,-0.3,0.5
ohio_energy,3/14/2022,2016908.57,Monday,,7.9,0.0,7.8,0.0
ohio_energy,3/15/2022,1803926.79,Tuesday,,10.4,0.0,8.7,0.0
ohio_energy,3/16/2022,1856573.02,Wednesday,,10.3,0.0,10.4,0.0
ohio_energy,3/17/2022,1764093.09,Thursday,,12.1,0.0,13.8,0.0
ohio_energy,3/18/2022,1698755.05,Friday,,12.6,1.9,9.8,6.3
ohio_energy,3/19/2022,1764661.54,Saturday,,9.7,3.1,8.9,16.1
ohio_energy,3/20/2022,1597960.14,Sunday,,9.4,1.0,8.7,0.8
ohio_energy,3/21/2022,1647215.3,Monday,,10.7,0.0,10.1,0.0
ohio_energy,3/22/2022,1574707.35,Tuesday,,13.2,3.2,5.5,4.3
ohio_energy,3/23/2022,1443068.01,Wednesday,,16.8,4.3,11.3,19.4
ohio_energy,3/24/2022,1581789.39,Thursday,,9.6,0.8,8.9,0.0
ohio_energy,3/25/2022,1616389.13,Friday,,5.8,1.9,6.5,1.8
ohio_energy,3/26/2022,1753580.47,Saturday,,2.2,1.0,2.1,2.1
ohio_energy,3/27/2022,1613528.03,Sunday,,0.6,0.0,-1.4,0.0
ohio_energy,3/28/2022,1776226.58,Monday,,0.0,0.0,-3.0,0.0
ohio_energy,3/29/2022,1543958.99,Tuesday,,2.4,0.4,-0.7,0.0
ohio_energy,3/30/2022,1356216.7,Wednesday,,16.2,0.0,11.5,3.5
ohio_energy,3/31/2022,1451853.98,Thursday,,10.5,4.3,11.4,0.9
ohio_energy,4/1/2022,1538903.51,Friday,,3.6,1.7,3.1,0.0
ohio_energy,4/2/2022,1560522.96,Saturday,,3.6,0.1,3.0,1.1
ohio_energy,4/3/2022,1833949.94,Sunday,,7.4,0.0,4.7,2.1
ohio_energy,4/4/2022,2399128.27,Monday,,8.0,0.7,6.6,4.0
ohio_energy,4/5/2022,2322384.69,Tuesday,,8.1,6.9,7.0,0.0
ohio_energy,4/6/2022,2298790.28,Wednesday,,9.3,10.9,9.7,3.3
ohio_energy,4/7/2022,2270820.11,Thursday,,6.8,1.0,8.0,0.0
ohio_energy,4/8/2022,2377000.8,Friday,,4.6,3.5,6.6,1.3
ohio_energy,4/9/2022,2243064.53,Saturday,,3.7,1.7,4.3,0.4
ohio_energy,4/10/2022,2083648.24,Sunday,,7.7,0.0,6.3,0.0
ohio_energy,4/11/2022,2257510.33,Monday,,13.3,7.0,13.1,3.5
ohio_energy,4/12/2022,2144211.27,Tuesday,,15.4,0.7,11.8,0.9
ohio_energy,4/13/2022,2186724.77,Wednesday,,17.6,25.2,17.9,7.8
ohio_energy,4/14/2022,2167830.96,Thursday,,11.8,3.0,12.2,8.6
ohio_energy,4/15/2022,2084961.04,Friday,,12.3,0.0,11.1,0.0
ohio_energy,4/16/2022,1956225.28,Saturday,,13.4,1.5,7.9,1.5
ohio_energy,4/17/2022,2036853.19,Sunday,,5.7,0.0,2.1,0.0
ohio_energy,4/18/2022,2530029.68,Monday,,4.5,10.7,3.3,8.4
ohio_energy,4/19/2022,2431232.44,Tuesday,,5.3,0.0,4.9,0.3
ohio_energy,4/20/2022,2349299.73,Wednesday,,9.4,0.0,6.1,0.1
ohio_energy,4/21/2022,2237646.28,Thursday,,14.2,7.5,15.1,1.8
ohio_energy,4/22/2022,2134002.46,Friday,,15.1,0.0,9.2,0.7
ohio_energy,4/23/2022,2321328.99,Saturday,,18.9,0.0,19.0,5.1
ohio_energy,4/24/2022,2455305.73,Sunday,,20.7,0.0,23.2,0.4
ohio_energy,4/25/2022,2373424.18,Monday,,18.7,1.7,16.4,8.7
ohio_energy,4/26/2022,2147850.02,Tuesday,,9.4,0.0,7.5,0.0
ohio_energy,4/27/2022,2251556.2,Wednesday,,9.7,0.0,4.8,0.0
ohio_energy,4/28/2022,2241570.2,Thursday,,10.4,0.0,5.1,0.0
ohio_energy,4/29/2022,2167000.49,Friday,,15.0,0.0,8.7,0.0
ohio_energy,4/30/2022,2015261.3,Saturday,,16.1,6.4,11.2,0.3
ohio_energy,5/1/2022,2193099.17,Sunday,,19.9,0.8,16.1,13.6
ohio_energy,5/2/2022,2213155.13,Monday,,14.7,0.0,12.4,0.0
ohio_energy,5/3/2022,2324823.66,Tuesday,,17.8,25.5,12.4,20.3
ohio_energy,5/4/2022,2140911.38,Wednesday,,14.2,0.0,12.5,0.8
ohio_energy,5/5/2022,2158967.91,Thursday,,14.0,4.2,10.8,4.0
ohio_energy,5/6/2022,2250018.0,Friday,,16.2,16.3,11.1,8.3
ohio_energy,5/7/2022,1975542.65,Saturday,,13.0,0.6,13.0,0.0
ohio_energy,5/8/2022,1923828.96,Sunday,,13.4,0.0,12.2,0.0
ohio_energy,5/9/2022,2384815.99,Monday,,16.7,0.0,16.6,0.0
ohio_energy,5/10/2022,2821285.23,Tuesday,,19.8,0.0,21.1,0.0
ohio_energy,5/11/2022,3136809.96,Wednesday,,22.5,0.0,22.7,0.0
ohio_energy,5/12/2022,2975103.94,Thursday,,19.7,0.0,21.3,0.0
ohio_energy,5/13/2022,3033237.88,Friday,,20.7,0.0,22.6,0.0
ohio_energy,5/14/2022,2878194.91,Saturday,,20.7,2.6,21.3,1.6
ohio_energy,5/15/2022,2903170.73,Sunday,,20.5,0.0,22.3,0.0
ohio_energy,5/16/2022,2621865.46,Monday,,18.9,4.6,18.5,13.6
ohio_energy,5/17/2022,2779975.6,Tuesday,,19.2,0.0,16.8,0.0
ohio_energy,5/18/2022,2404878.46,Wednesday,,17.0,11.5,14.7,3.1
ohio_energy,5/19/2022,2816885.53,Thursday,,19.7,27.7,20.4,0.0
ohio_energy,5/20/2022,3243273.48,Friday,,24.1,11.1,25.1,0.0
ohio_energy,5/21/2022,2985584.85,Saturday,,22.1,18.8,24.4,2.9
ohio_energy,5/22/2022,2194218.87,Sunday,,18.2,2.0,17.3,0.6
ohio_energy,5/23/2022,2136441.12,Monday,,13.6,0.0,13.2,0.0
ohio_energy,5/24/2022,2432647.0,Tuesday,,16.4,0.0,15.5,0.0
ohio_energy,5/25/2022,2985324.55,Wednesday,,21.9,5.6,20.3,5.3
ohio_energy,5/26/2022,2604976.3,Thursday,,20.6,33.4,20.7,28.9
ohio_energy,5/27/2022,2235401.82,Friday,,16.5,13.2,19.7,2.0
ohio_energy,5/28/2022,2185729.91,Saturday,,17.4,0.0,19.1,0.3
ohio_energy,5/29/2022,2656848.91,Sunday,,19.9,0.0,22.1,0.0
ohio_energy,5/30/2022,3074055.46,Monday,Memorial Day,23.1,0.0,25.9,0.0
ohio_energy,5/31/2022,3524717.93,Tuesday,,24.2,0.0,27.4,0.0
ohio_energy,6/1/2022,3527273.78,Wednesday,,24.4,1.3,25.6,0.9
ohio_energy,6/2/2022,2745306.79,Thursday,,20.9,18.3,19.2,0.0
ohio_energy,6/3/2022,2792512.78,Friday,,20.1,0.0,20.6,0.0
ohio_energy,6/4/2022,2766987.97,Saturday,,19.5,0.0,17.8,0.0
ohio_energy,6/5/2022,2849473.39,Sunday,,20.4,0.0,20.6,0.0
ohio_energy,6/6/2022,2886514.38,Monday,,20.0,25.1,22.0,18.5
ohio_energy,6/7/2022,2921411.32,Tuesday,,21.8,17.9,20.8,6.3
ohio_energy,6/8/2022,2995660.89,Wednesday,,20.6,12.0,17.6,12.7
ohio_energy,6/9/2022,2630072.62,Thursday,,19.0,0.0,18.3,0.0
ohio_energy,6/10/2022,2466343.33,Friday,,18.0,3.2,20.3,0.0
ohio_energy,6/11/2022,2480795.29,Saturday,,19.6,1.0,21.6,0.0
ohio_energy,6/12/2022,2847324.46,Sunday,,22.9,13.1,23.6,0.0
ohio_energy,6/13/2022,3809687.42,Monday,,24.7,12.4,23.1,12.5
ohio_energy,6/14/2022,3774561.56,Tuesday,,27.5,0.0,23.4,34.2
ohio_energy,6/15/2022,3990393.02,Wednesday,,28.2,0.0,29.1,0.0
ohio_energy,6/16/2022,4022645.95,Thursday,,28.0,0.0,29.6,0.6
ohio_energy,6/17/2022,3567717.63,Friday,,27.6,0.0,25.3,0.0
ohio_energy,6/18/2022,2668668.2,Saturday,,20.8,0.0,19.8,0.0
ohio_energy,6/19/2022,2564126.13,Sunday,Juneteenth National Independence Day,18.4,0.0,19.9,0.0
ohio_energy,6/20/2022,2969455.72,Monday,Juneteenth National Independence Day (observed),20.0,0.0,23.1,0.0
ohio_energy,6/21/2022,3674341.49,Tuesday,,23.3,0.0,27.9,0.0
ohio_energy,6/22/2022,3966688.17,Wednesday,,24.4,17.3,29.1,0.0
ohio_energy,6/23/2022,3337067.48,Thursday,,23.1,0.0,23.2,0.0
ohio_energy,6/24/2022,3312775.9,Friday,,21.8,0.0,24.2,0.0
ohio_energy,6/25/2022,3211243.06,Saturday,,23.2,0.0,26.1,0.0
ohio_energy,6/26/2022,3274165.15,Sunday,,25.6,0.3,25.4,1.0
ohio_energy,6/27/2022,3064502.4,Monday,,22.2,0.0,20.8,0.0
ohio_energy,6/28/2022,2899047.14,Tuesday,,18.6,0.0,20.9,0.0
ohio_energy,6/29/2022,3041348.5,Wednesday,,20.0,0.0,23.6,0.0
ohio_energy,6/30/2022,3615376.95,Thursday,,23.6,0.0,27.3,0.0
ohio_energy,7/1/2022,3773022.98,Friday,,27.0,0.0,26.4,4.8
ohio_energy,7/2/2022,3271446.26,Saturday,,25.3,1.5,24.2,0.0
ohio_energy,7/3/2022,3290198.22,Sunday,,25.1,0.0,24.7,0.0
ohio_energy,7/4/2022,3436588.62,Monday,Independence Day,25.1,0.0,26.9,0.0
ohio_energy,7/5/2022,3519403.16,Tuesday,,25.7,0.0,27.0,15.9
ohio_energy,7/6/2022,3773177.78,Wednesday,,25.1,6.0,23.0,13.6
ohio_energy,7/7/2022,3537297.01,Thursday,,25.4,0.0,23.5,0.0
ohio_energy,7/8/2022,2872151.19,Friday,,24.3,6.5,24.0,0.2
ohio_energy,7/9/2022,2821957.5,Saturday,,22.2,10.5,22.0,0.0
ohio_energy,7/10/2022,3184197.02,Sunday,,23.3,0.0,22.3,0.0
ohio_energy,7/11/2022,3571885.41,Monday,,24.3,0.0,24.9,0.0
ohio_energy,7/12/2022,3617378.16,Tuesday,,26.1,0.0,25.6,0.9
ohio_energy,7/13/2022,3437822.41,Wednesday,,23.6,4.6,22.0,8.7
ohio_energy,7/14/2022,3451952.99,Thursday,,24.1,0.0,22.4,0.0
ohio_energy,7/15/2022,3364113.05,Friday,,23.2,0.0,22.2,1.6
ohio_energy,7/16/2022,3482958.22,Saturday,,25.6,5.1,23.1,10.1
ohio_energy,7/17/2022,2620434.37,Sunday,,22.9,17.6,22.4,42.0
ohio_energy,7/18/2022,3187589.43,Monday,,23.3,18.4,25.3,0.0
ohio_energy,7/19/2022,3630238.39,Tuesday,,24.5,0.0,26.1,0.0
ohio_energy,7/20/2022,4012322.54,Wednesday,,26.8,0.0,27.6,1.7
ohio_energy,7/21/2022,3741737.21,Thursday,,26.4,0.4,26.7,0.0
ohio_energy,7/22/2022,3830884.93,Friday,,26.4,0.0,26.1,0.0
ohio_energy,7/23/2022,3383093.02,Saturday,,25.1,0.0,24.6,0.3
ohio_energy,7/24/2022,3563478.66,Sunday,,27.3,1.3,26.2,1.9
ohio_energy,7/25/2022,3390606.33,Monday,,25.3,0.3,23.6,0.0
ohio_energy,7/26/2022,2856518.11,Tuesday,,22.6,8.8,22.2,0.0
ohio_energy,7/27/2022,3223251.21,Wednesday,,23.0,16.0,23.5,1.8
ohio_energy,7/28/2022,3643449.16,Thursday,,25.2,0.0,25.0,0.0
ohio_energy,7/29/2022,3307480.62,Friday,,24.5,9.2,22.2,0.0
ohio_energy,7/30/2022,2994211.69,Saturday,,21.1,0.0,22.1,0.0
ohio_energy,7/31/2022,2781924.26,Sunday,,20.2,9.9,23.3,0.0
ohio_energy,8/1/2022,3271270.51,Monday,,24.0,3.2,24.5,0.0
ohio_energy,8/2/2022,3530166.46,Tuesday,,25.1,0.0,24.4,0.0
ohio_energy,8/3/2022,3876627.97,Wednesday,,25.3,0.0,26.0,2.3
ohio_energy,8/4/2022,3526938.94,Thursday,,24.5,9.4,25.0,0.4
ohio_energy,8/5/2022,3304708.15,Friday,,23.4,13.8,26.3,0.8
ohio_energy,8/6/2022,3122464.55,Saturday,,23.6,29.5,26.8,0.0
ohio_energy,8/7/2022,3459264.89,Sunday,,25.1,0.0,28.1,0.0
ohio_energy,8/8/2022,3931755.63,Monday,,26.1,0.0,26.4,13.6
ohio_energy,8/9/2022,3581325.3,Tuesday,,26.0,4.1,21.8,8.8
ohio_energy,8/10/2022,3338463.09,Wednesday,,24.1,3.4,23.2,0.0
ohio_energy,8/11/2022,3402083.4,Thursday,,23.2,0.0,22.6,0.0
ohio_energy,8/12/2022,2947629.84,Friday,,20.2,0.0,20.5,0.0
ohio_energy,8/13/2022,2887933.32,Saturday,,19.9,0.0,18.3,0.4
ohio_energy,8/14/2022,2542365.07,Sunday,,20.3,7.7,19.1,1.3
ohio_energy,8/15/2022,3016296.41,Monday,,21.2,0.0,22.4,0.0
ohio_energy,8/16/2022,3058090.85,Tuesday,,20.9,0.0,21.9,0.0
ohio_energy,8/17/2022,3172277.76,Wednesday,,21.3,0.0,22.0,0.0
ohio_energy,8/18/2022,3242274.31,Thursday,,21.1,0.0,22.1,0.0
ohio_energy,8/19/2022,3276346.89,Friday,,21.8,0.0,23.4,0.0
ohio_energy,8/20/2022,2999234.14,Saturday,,21.7,2.5,22.2,9.6
ohio_energy,8/21/2022,2897636.97,Sunday,,21.6,18.5,21.0,41.3
ohio_energy,8/22/2022,2963734.59,Monday,,20.8,0.0,22.3,0.8
ohio_energy,8/23/2022,3192426.3,Tuesday,,21.5,0.0,22.1,0.0
ohio_energy,8/24/2022,3249220.98,Wednesday,,20.7,0.0,22.8,0.0
ohio_energy,8/25/2022,3332182.16,Thursday,,22.0,0.0,23.3,0.0
ohio_energy,8/26/2022,3403694.38,Friday,,22.7,0.0,21.7,0.0
ohio_energy,8/27/2022,3148038.18,Saturday,,22.1,0.0,21.4,0.0
ohio_energy,8/28/2022,3622115.76,Sunday,,24.3,0.0,23.7,0.0
ohio_energy,8/29/2022,3759343.25,Monday,,24.4,17.0,25.0,13.4
ohio_energy,8/30/2022,3234303.89,Tuesday,,23.3,11.4,22.6,0.3
ohio_energy,8/31/2022,3181409.03,Wednesday,,20.4,0.0,21.5,0.0
ohio_energy,9/1/2022,3232271.01,Thursday,,21.2,0.0,22.5,0.0
ohio_energy,9/2/2022,3345085.01,Friday,,22.7,0.0,23.8,0.0
ohio_energy,9/3/2022,2371412.12,Saturday,,21.5,22.7,24.7,0.0
ohio_energy,9/4/2022,2762992.17,Sunday,,23.0,8.1,21.3,4.3
ohio_energy,9/5/2022,2991703.87,Monday,Labor Day,22.8,53.5,21.0,0.0
ohio_energy,9/6/2022,2996193.63,Tuesday,,22.0,8.1,21.8,0.0
ohio_energy,9/7/2022,2948827.38,Wednesday,,20.1,0.0,20.3,0.0
ohio_energy,9/8/2022,2898552.96,Thursday,,18.7,0.0,19.9,0.0
